xmin,ymin,xmax,ymax,name,file,width,height,class
213,98,260,145,with_mask,maksssksksss842.png,400,225,0
328,62,367,104,with_mask,maksssksksss842.png,400,225,0
139,128,224,210,with_mask,maksssksksss843.png,400,400,0
157,39,197,82,with_mask,maksssksksss844.png,400,225,0
277,24,305,56,with_mask,maksssksksss844.png,400,225,0
101,197,180,306,with_mask,maksssksksss845.png,301,400,0
158,43,191,85,with_mask,maksssksksss846.png,400,226,0
3,205,32,225,with_mask,maksssksksss847.png,400,226,0
35,178,63,208,with_mask,maksssksksss847.png,400,226,0
56,160,78,187,mask_weared_incorrect,maksssksksss847.png,400,226,1
28,98,48,119,without_mask,maksssksksss847.png,400,226,2
96,101,116,126,with_mask,maksssksksss847.png,400,226,0
93,40,116,61,with_mask,maksssksksss847.png,400,226,0
211,190,240,219,with_mask,maksssksksss847.png,400,226,0
195,172,221,194,with_mask,maksssksksss847.png,400,226,0
188,82,212,106,with_mask,maksssksksss847.png,400,226,0
181,40,206,61,with_mask,maksssksksss847.png,400,226,0
184,7,207,24,with_mask,maksssksksss847.png,400,226,0
254,38,276,63,with_mask,maksssksksss847.png,400,226,0
246,99,268,122,with_mask,maksssksksss847.png,400,226,0
288,37,312,63,with_mask,maksssksksss847.png,400,226,0
318,22,341,42,with_mask,maksssksksss847.png,400,226,0
345,61,372,84,with_mask,maksssksksss847.png,400,226,0
361,143,387,166,with_mask,maksssksksss847.png,400,226,0
348,8,377,54,with_mask,maksssksksss848.png,400,268,0
354,15,375,41,with_mask,maksssksksss849.png,400,236,0
84,54,199,167,with_mask,maksssksksss85.png,267,400,0
146,30,176,60,with_mask,maksssksksss850.png,400,200,0
323,47,351,78,with_mask,maksssksksss850.png,400,200,0
66,205,156,330,with_mask,maksssksksss851.png,301,400,0
231,76,290,144,with_mask,maksssksksss86.png,400,300,0
129,284,211,387,with_mask,maksssksksss87.png,301,400,0
42,176,151,304,with_mask,maksssksksss88.png,301,400,0
62,102,85,128,with_mask,maksssksksss89.png,400,217,0
117,136,141,159,with_mask,maksssksksss89.png,400,217,0
286,124,338,178,with_mask,maksssksksss89.png,400,217,0
148,75,201,133,mask_weared_incorrect,maksssksksss9.png,267,400,1
47,61,81,103,with_mask,maksssksksss90.png,400,267,0
102,83,133,125,with_mask,maksssksksss90.png,400,267,0
181,54,208,86,with_mask,maksssksksss90.png,400,267,0
214,51,252,96,with_mask,maksssksksss90.png,400,267,0
199,126,239,174,with_mask,maksssksksss90.png,400,267,0
245,19,273,46,with_mask,maksssksksss90.png,400,267,0
311,37,339,72,with_mask,maksssksksss90.png,400,267,0
244,65,305,141,with_mask,maksssksksss91.png,400,225,0
290,101,342,185,with_mask,maksssksksss91.png,400,225,0
12,141,39,174,with_mask,maksssksksss92.png,400,267,0
179,79,249,149,with_mask,maksssksksss92.png,400,267,0
87,123,108,147,with_mask,maksssksksss92.png,400,267,0
82,72,104,92,with_mask,maksssksksss93.png,400,267,0
171,78,195,103,with_mask,maksssksksss93.png,400,267,0
181,101,207,129,with_mask,maksssksksss93.png,400,267,0
271,77,297,103,with_mask,maksssksksss93.png,400,267,0
43,77,83,127,with_mask,maksssksksss94.png,400,226,0
110,95,171,169,with_mask,maksssksksss94.png,400,226,0
102,97,140,135,with_mask,maksssksksss96.png,400,280,0
64,151,110,201,without_mask,maksssksksss96.png,400,280,2
251,88,282,124,without_mask,maksssksksss96.png,400,280,2
296,153,335,195,with_mask,maksssksksss96.png,400,280,0
187,83,212,109,with_mask,maksssksksss97.png,301,400,0
196,43,236,91,with_mask,maksssksksss98.png,400,267,0
41,73,65,95,with_mask,maksssksksss98.png,400,267,0
263,62,287,85,with_mask,maksssksksss98.png,400,267,0
344,80,377,106,with_mask,maksssksksss98.png,400,267,0
181,54,273,162,mask_weared_incorrect,maksssksksss99.png,400,267,1
99,87,176,165,with_mask,maksssksksss99.png,400,267,0
289,99,355,233,with_mask,maksssksksss99.png,400,267,0
368,49,408,89,no_face,maksssksksss0.png,512,366,-1
164,95,204,135,no_face,maksssksksss1.png,400,156,-1
226,72,266,112,no_face,maksssksksss10.png,301,400,-1
129,129,169,169,no_face,maksssksksss100.png,400,226,-1
260,5,300,45,no_face,maksssksksss101.png,301,400,-1
279,162,319,202,no_face,maksssksksss102.png,400,225,-1
310,189,350,229,no_face,maksssksksss103.png,400,300,-1
312,181,352,221,no_face,maksssksksss104.png,400,267,-1
30,57,70,97,no_face,maksssksksss105.png,400,267,-1
240,116,280,156,no_face,maksssksksss108.png,400,225,-1
2,282,42,322,no_face,maksssksksss109.png,400,400,-1
97,183,137,223,no_face,maksssksksss11.png,400,267,-1
270,221,310,261,no_face,maksssksksss110.png,400,267,-1
43,183,83,223,no_face,maksssksksss111.png,400,268,-1
187,360,227,400,no_face,maksssksksss112.png,267,400,-1
175,163,215,203,no_face,maksssksksss114.png,400,225,-1
188,217,228,257,no_face,maksssksksss115.png,400,267,-1
16,133,56,173,no_face,maksssksksss116.png,400,225,-1
207,35,247,75,no_face,maksssksksss118.png,400,267,-1
183,11,223,51,no_face,maksssksksss119.png,400,289,-1
329,33,369,73,no_face,maksssksksss12.png,400,272,-1
251,101,291,141,no_face,maksssksksss121.png,400,300,-1
360,215,400,255,no_face,maksssksksss122.png,400,267,-1
291,258,331,298,no_face,maksssksksss123.png,400,301,-1
177,51,217,91,no_face,maksssksksss124.png,400,271,-1
51,332,91,372,no_face,maksssksksss126.png,267,400,-1
34,100,74,140,no_face,maksssksksss127.png,267,400,-1
205,11,245,51,no_face,maksssksksss128.png,301,400,-1
185,239,225,279,no_face,maksssksksss129.png,400,295,-1
253,5,293,45,no_face,maksssksksss13.png,400,226,-1
189,154,229,194,no_face,maksssksksss130.png,332,400,-1
139,187,179,227,no_face,maksssksksss131.png,400,267,-1
17,341,57,381,no_face,maksssksksss132.png,306,400,-1
181,59,221,99,no_face,maksssksksss134.png,400,225,-1
226,222,266,262,no_face,maksssksksss136.png,267,400,-1
135,282,175,322,no_face,maksssksksss137.png,400,400,-1
128,197,168,237,no_face,maksssksksss138.png,400,267,-1
345,107,385,147,no_face,maksssksksss139.png,400,225,-1
249,169,289,209,no_face,maksssksksss141.png,400,267,-1
314,292,354,332,no_face,maksssksksss142.png,479,359,-1
171,114,211,154,no_face,maksssksksss144.png,400,217,-1
143,178,183,218,no_face,maksssksksss145.png,400,226,-1
330,116,370,156,no_face,maksssksksss147.png,400,250,-1
330,292,370,332,no_face,maksssksksss148.png,400,364,-1
82,159,122,199,no_face,maksssksksss149.png,400,283,-1
149,18,189,58,no_face,maksssksksss15.png,193,400,-1
315,108,355,148,no_face,maksssksksss152.png,400,283,-1
289,222,329,262,no_face,maksssksksss153.png,400,268,-1
204,335,244,375,no_face,maksssksksss154.png,301,400,-1
340,3,380,43,no_face,maksssksksss155.png,400,225,-1
238,145,278,185,no_face,maksssksksss156.png,400,267,-1
262,141,302,181,no_face,maksssksksss157.png,400,225,-1
355,8,395,48,no_face,maksssksksss158.png,400,278,-1
233,43,273,83,no_face,maksssksksss16.png,301,400,-1
158,232,198,272,no_face,maksssksksss160.png,400,286,-1
207,61,247,101,no_face,maksssksksss161.png,301,400,-1
242,12,282,52,no_face,maksssksksss162.png,301,400,-1
232,3,272,43,no_face,maksssksksss163.png,400,300,-1
201,131,241,171,no_face,maksssksksss164.png,400,200,-1
170,240,210,280,no_face,maksssksksss165.png,450,463,-1
154,107,194,147,no_face,maksssksksss166.png,400,267,-1
207,137,247,177,no_face,maksssksksss167.png,400,210,-1
161,181,201,221,no_face,maksssksksss168.png,400,225,-1
28,67,68,107,no_face,maksssksksss169.png,301,400,-1
235,2,275,42,no_face,maksssksksss17.png,301,400,-1
0,351,40,391,no_face,maksssksksss171.png,400,400,-1
246,22,286,62,no_face,maksssksksss172.png,301,400,-1
232,169,272,209,no_face,maksssksksss173.png,400,294,-1
324,2,364,42,no_face,maksssksksss174.png,400,272,-1
15,164,55,204,no_face,maksssksksss175.png,400,226,-1
1,184,41,224,no_face,maksssksksss176.png,400,225,-1
172,248,212,288,no_face,maksssksksss177.png,400,300,-1
47,186,87,226,no_face,maksssksksss178.png,268,400,-1
343,224,383,264,no_face,maksssksksss179.png,400,267,-1
358,150,398,190,no_face,maksssksksss18.png,400,267,-1
194,45,234,85,no_face,maksssksksss180.png,301,400,-1
208,143,248,183,no_face,maksssksksss181.png,400,225,-1
274,195,314,235,no_face,maksssksksss182.png,400,267,-1
234,12,274,52,no_face,maksssksksss183.png,400,225,-1
186,0,226,40,no_face,maksssksksss184.png,400,220,-1
264,14,304,54,no_face,maksssksksss185.png,400,267,-1
159,161,199,201,no_face,maksssksksss186.png,267,400,-1
112,219,152,259,no_face,maksssksksss187.png,400,300,-1
227,55,267,95,no_face,maksssksksss188.png,301,400,-1
294,21,334,61,no_face,maksssksksss189.png,400,200,-1
264,82,304,122,no_face,maksssksksss19.png,400,236,-1
313,185,353,225,no_face,maksssksksss190.png,400,282,-1
86,217,126,257,no_face,maksssksksss191.png,400,301,-1
213,259,253,299,no_face,maksssksksss192.png,267,400,-1
119,290,159,330,no_face,maksssksksss193.png,300,400,-1
2,116,42,156,no_face,maksssksksss196.png,301,400,-1
227,206,267,246,no_face,maksssksksss2.png,400,290,-1
199,278,239,318,no_face,maksssksksss20.png,267,400,-1
175,328,215,368,no_face,maksssksksss200.png,301,400,-1
342,144,382,184,no_face,maksssksksss201.png,400,226,-1
329,107,369,147,no_face,maksssksksss202.png,400,300,-1
285,178,325,218,no_face,maksssksksss203.png,400,225,-1
3,183,43,223,no_face,maksssksksss204.png,400,266,-1
237,29,277,69,no_face,maksssksksss205.png,301,400,-1
127,187,167,227,no_face,maksssksksss206.png,400,298,-1
12,213,52,253,no_face,maksssksksss207.png,400,267,-1
317,153,357,193,no_face,maksssksksss209.png,400,210,-1
282,15,322,55,no_face,maksssksksss21.png,400,227,-1
207,34,247,74,no_face,maksssksksss210.png,301,400,-1
312,236,352,276,no_face,maksssksksss211.png,400,364,-1
8,238,48,278,no_face,maksssksksss212.png,267,400,-1
200,351,240,391,no_face,maksssksksss213.png,301,400,-1
349,179,389,219,no_face,maksssksksss214.png,400,257,-1
36,250,76,290,no_face,maksssksksss215.png,400,400,-1
331,201,371,241,no_face,maksssksksss216.png,400,300,-1
233,12,273,52,no_face,maksssksksss217.png,301,400,-1
27,29,67,69,no_face,maksssksksss218.png,301,400,-1
37,197,77,237,no_face,maksssksksss22.png,400,268,-1
183,149,223,189,no_face,maksssksksss220.png,267,400,-1
131,55,171,95,no_face,maksssksksss221.png,400,300,-1
127,104,167,144,no_face,maksssksksss222.png,400,226,-1
55,178,95,218,no_face,maksssksksss223.png,400,225,-1
121,246,161,286,no_face,maksssksksss224.png,400,400,-1
259,43,299,83,no_face,maksssksksss225.png,301,400,-1
70,130,110,170,no_face,maksssksksss226.png,400,225,-1
357,147,397,187,no_face,maksssksksss227.png,400,267,-1
197,12,237,52,no_face,maksssksksss228.png,301,400,-1
218,19,258,59,no_face,maksssksksss229.png,400,226,-1
274,225,314,265,no_face,maksssksksss23.png,400,299,-1
319,26,359,66,no_face,maksssksksss230.png,512,367,-1
220,111,260,151,no_face,maksssksksss231.png,400,249,-1
158,221,198,261,no_face,maksssksksss232.png,400,300,-1
35,207,75,247,no_face,maksssksksss233.png,358,400,-1
307,144,347,184,no_face,maksssksksss234.png,400,225,-1
355,177,395,217,no_face,maksssksksss235.png,400,300,-1
328,83,368,123,no_face,maksssksksss237.png,400,267,-1
254,326,294,366,no_face,maksssksksss239.png,301,400,-1
208,250,248,290,no_face,maksssksksss24.png,267,400,-1
271,169,311,209,no_face,maksssksksss241.png,400,210,-1
228,168,268,208,no_face,maksssksksss242.png,400,300,-1
251,255,291,295,no_face,maksssksksss243.png,301,400,-1
140,60,180,100,no_face,maksssksksss244.png,400,262,-1
281,143,321,183,no_face,maksssksksss245.png,400,210,-1
116,41,156,81,no_face,maksssksksss246.png,400,320,-1
116,145,156,185,no_face,maksssksksss247.png,400,267,-1
275,224,315,264,no_face,maksssksksss249.png,400,267,-1
259,294,299,334,no_face,maksssksksss25.png,300,400,-1
276,178,316,218,no_face,maksssksksss250.png,400,267,-1
241,161,281,201,no_face,maksssksksss251.png,400,206,-1
260,224,300,264,no_face,maksssksksss252.png,400,268,-1
246,140,286,180,no_face,maksssksksss253.png,400,300,-1
334,162,374,202,no_face,maksssksksss254.png,400,217,-1
238,25,278,65,no_face,maksssksksss255.png,400,225,-1
132,130,172,170,no_face,maksssksksss256.png,400,268,-1
74,4,114,44,no_face,maksssksksss257.png,400,267,-1
52,272,92,312,no_face,maksssksksss258.png,280,400,-1
243,84,283,124,no_face,maksssksksss259.png,301,400,-1
347,231,387,271,no_face,maksssksksss26.png,400,400,-1
85,73,125,113,no_face,maksssksksss260.png,400,300,-1
242,203,282,243,no_face,maksssksksss261.png,316,400,-1
20,42,60,82,no_face,maksssksksss262.png,301,400,-1
327,209,367,249,no_face,maksssksksss263.png,400,278,-1
144,195,184,235,no_face,maksssksksss264.png,400,267,-1
169,148,209,188,no_face,maksssksksss265.png,400,267,-1
238,336,278,376,no_face,maksssksksss266.png,301,400,-1
299,194,339,234,no_face,maksssksksss267.png,400,267,-1
124,208,164,248,no_face,maksssksksss268.png,225,400,-1
301,248,341,288,no_face,maksssksksss269.png,400,295,-1
180,136,220,176,no_face,maksssksksss270.png,400,208,-1
258,1,298,41,no_face,maksssksksss271.png,301,400,-1
227,319,267,359,no_face,maksssksksss272.png,275,400,-1
204,358,244,398,no_face,maksssksksss273.png,301,400,-1
37,204,77,244,no_face,maksssksksss274.png,400,265,-1
220,96,260,136,no_face,maksssksksss275.png,335,400,-1
14,352,54,392,no_face,maksssksksss276.png,323,400,-1
132,103,172,143,no_face,maksssksksss277.png,400,225,-1
57,209,97,249,no_face,maksssksksss278.png,400,300,-1
136,183,176,223,no_face,maksssksksss279.png,400,266,-1
241,206,281,246,no_face,maksssksksss28.png,400,300,-1
126,157,166,197,no_face,maksssksksss280.png,400,267,-1
241,46,281,86,no_face,maksssksksss281.png,301,400,-1
15,121,55,161,no_face,maksssksksss282.png,400,267,-1
187,60,227,100,no_face,maksssksksss283.png,301,400,-1
200,123,240,163,no_face,maksssksksss284.png,400,226,-1
186,174,226,214,no_face,maksssksksss286.png,400,300,-1
188,141,228,181,no_face,maksssksksss288.png,400,225,-1
193,276,233,316,no_face,maksssksksss289.png,267,400,-1
137,180,177,220,no_face,maksssksksss29.png,400,295,-1
55,188,95,228,no_face,maksssksksss290.png,400,268,-1
203,17,243,57,no_face,maksssksksss291.png,301,400,-1
185,160,225,200,no_face,maksssksksss292.png,400,300,-1
0,145,40,185,no_face,maksssksksss293.png,400,289,-1
326,125,366,165,no_face,maksssksksss294.png,400,241,-1
188,315,228,355,no_face,maksssksksss295.png,267,400,-1
185,184,225,224,no_face,maksssksksss296.png,400,226,-1
190,175,230,215,no_face,maksssksksss297.png,400,221,-1
334,16,374,56,no_face,maksssksksss298.png,400,282,-1
286,183,326,223,no_face,maksssksksss3.png,400,271,-1
163,103,203,143,no_face,maksssksksss30.png,400,242,-1
185,336,225,376,no_face,maksssksksss300.png,301,400,-1
268,2,308,42,no_face,maksssksksss301.png,400,225,-1
17,74,57,114,no_face,maksssksksss302.png,400,226,-1
150,26,190,66,no_face,maksssksksss304.png,400,282,-1
3,0,43,40,no_face,maksssksksss306.png,301,400,-1
301,136,341,176,no_face,maksssksksss308.png,400,200,-1
206,296,246,336,no_face,maksssksksss309.png,267,400,-1
43,171,83,211,no_face,maksssksksss31.png,400,267,-1
84,190,124,230,no_face,maksssksksss310.png,400,267,-1
91,208,131,248,no_face,maksssksksss311.png,400,258,-1
229,209,269,249,no_face,maksssksksss312.png,300,400,-1
309,279,349,319,no_face,maksssksksss313.png,400,400,-1
352,196,392,236,no_face,maksssksksss314.png,400,267,-1
264,17,304,57,no_face,maksssksksss315.png,400,267,-1
39,5,79,45,no_face,maksssksksss316.png,400,315,-1
326,176,366,216,no_face,maksssksksss317.png,400,240,-1
215,144,255,184,no_face,maksssksksss318.png,400,226,-1
319,114,359,154,no_face,maksssksksss32.png,400,225,-1
266,160,306,200,no_face,maksssksksss320.png,400,230,-1
116,151,156,191,no_face,maksssksksss321.png,400,208,-1
51,10,91,50,no_face,maksssksksss323.png,400,376,-1
229,4,269,44,no_face,maksssksksss325.png,400,267,-1
84,277,124,317,no_face,maksssksksss326.png,382,400,-1
321,202,361,242,no_face,maksssksksss327.png,400,279,-1
179,216,219,256,no_face,maksssksksss329.png,400,267,-1
183,193,223,233,no_face,maksssksksss33.png,250,400,-1
317,222,357,262,no_face,maksssksksss330.png,400,300,-1
321,136,361,176,no_face,maksssksksss331.png,400,267,-1
198,105,238,145,no_face,maksssksksss332.png,301,400,-1
5,17,45,57,no_face,maksssksksss334.png,400,312,-1
327,7,367,47,no_face,maksssksksss336.png,400,267,-1
51,174,91,214,no_face,maksssksksss337.png,246,400,-1
233,168,273,208,no_face,maksssksksss338.png,400,250,-1
338,67,378,107,no_face,maksssksksss339.png,400,400,-1
384,222,424,262,no_face,maksssksksss340.png,600,400,-1
184,11,224,51,no_face,maksssksksss341.png,301,400,-1
221,212,261,252,no_face,maksssksksss342.png,400,258,-1
252,325,292,365,no_face,maksssksksss343.png,301,400,-1
10,174,50,214,no_face,maksssksksss344.png,400,226,-1
311,57,351,97,no_face,maksssksksss345.png,400,267,-1
307,331,347,371,no_face,maksssksksss346.png,400,374,-1
209,354,249,394,no_face,maksssksksss347.png,267,400,-1
3,195,43,235,no_face,maksssksksss349.png,400,268,-1
51,146,91,186,no_face,maksssksksss35.png,400,255,-1
296,211,336,251,no_face,maksssksksss350.png,400,267,-1
16,195,56,235,no_face,maksssksksss351.png,400,238,-1
80,8,120,48,no_face,maksssksksss352.png,250,400,-1
15,153,55,193,no_face,maksssksksss353.png,400,267,-1
125,23,165,63,no_face,maksssksksss354.png,400,300,-1
229,75,269,115,no_face,maksssksksss355.png,301,400,-1
222,340,262,380,no_face,maksssksksss356.png,301,400,-1
102,121,142,161,no_face,maksssksksss357.png,400,235,-1
206,8,246,48,no_face,maksssksksss358.png,400,300,-1
110,139,150,179,no_face,maksssksksss359.png,400,226,-1
78,175,118,215,no_face,maksssksksss36.png,400,225,-1
344,143,384,183,no_face,maksssksksss361.png,400,250,-1
326,11,366,51,no_face,maksssksksss362.png,400,275,-1
47,71,87,111,no_face,maksssksksss363.png,400,197,-1
302,213,342,253,no_face,maksssksksss364.png,400,267,-1
188,63,228,103,no_face,maksssksksss365.png,400,240,-1
297,235,337,275,no_face,maksssksksss366.png,512,306,-1
86,143,126,183,no_face,maksssksksss367.png,400,267,-1
262,207,302,247,no_face,maksssksksss368.png,400,267,-1
19,180,59,220,no_face,maksssksksss371.png,400,225,-1
299,162,339,202,no_face,maksssksksss372.png,400,209,-1
415,192,455,232,no_face,maksssksksss373.png,512,340,-1
355,112,395,152,no_face,maksssksksss374.png,400,240,-1
296,111,336,151,no_face,maksssksksss376.png,400,221,-1
352,207,392,247,no_face,maksssksksss377.png,400,300,-1
241,133,281,173,no_face,maksssksksss378.png,400,188,-1
241,11,281,51,no_face,maksssksksss38.png,400,285,-1
232,27,272,67,no_face,maksssksksss380.png,301,400,-1
196,23,236,63,no_face,maksssksksss381.png,400,311,-1
262,30,302,70,no_face,maksssksksss382.png,400,300,-1
208,47,248,87,no_face,maksssksksss383.png,301,400,-1
282,179,322,219,no_face,maksssksksss385.png,400,245,-1
297,228,337,268,no_face,maksssksksss386.png,400,268,-1
321,122,361,162,no_face,maksssksksss387.png,400,226,-1
339,47,379,87,no_face,maksssksksss388.png,400,225,-1
246,77,286,117,no_face,maksssksksss389.png,400,300,-1
62,17,102,57,no_face,maksssksksss39.png,398,400,-1
256,225,296,265,no_face,maksssksksss390.png,400,300,-1
248,117,288,157,no_face,maksssksksss391.png,400,270,-1
358,260,398,300,no_face,maksssksksss393.png,400,400,-1
67,182,107,222,no_face,maksssksksss395.png,400,267,-1
77,16,117,56,no_face,maksssksksss396.png,400,300,-1
243,143,283,183,no_face,maksssksksss397.png,400,225,-1
271,285,311,325,no_face,maksssksksss398.png,400,336,-1
103,176,143,216,no_face,maksssksksss399.png,400,267,-1
188,32,228,72,no_face,maksssksksss4.png,301,400,-1
314,24,354,64,no_face,maksssksksss40.png,400,267,-1
24,178,64,218,no_face,maksssksksss400.png,400,225,-1
202,124,242,164,no_face,maksssksksss401.png,400,280,-1
2,150,42,190,no_face,maksssksksss402.png,301,400,-1
259,26,299,66,no_face,maksssksksss405.png,301,400,-1
22,161,62,201,no_face,maksssksksss406.png,400,210,-1
207,72,247,112,no_face,maksssksksss407.png,301,400,-1
290,127,330,167,no_face,maksssksksss408.png,400,225,-1
145,230,185,270,no_face,maksssksksss41.png,400,281,-1
298,213,338,253,no_face,maksssksksss410.png,400,267,-1
328,216,368,256,no_face,maksssksksss411.png,400,267,-1
286,236,326,276,no_face,maksssksksss412.png,400,400,-1
314,139,354,179,no_face,maksssksksss413.png,400,210,-1
302,178,342,218,no_face,maksssksksss414.png,400,225,-1
221,270,261,310,no_face,maksssksksss415.png,301,400,-1
19,127,59,167,no_face,maksssksksss416.png,400,226,-1
248,26,288,66,no_face,maksssksksss417.png,301,400,-1
79,304,119,344,no_face,maksssksksss419.png,267,400,-1
105,156,145,196,no_face,maksssksksss42.png,400,353,-1
211,35,251,75,no_face,maksssksksss421.png,400,267,-1
160,298,200,338,no_face,maksssksksss422.png,400,400,-1
239,51,279,91,no_face,maksssksksss423.png,400,226,-1
350,347,390,387,no_face,maksssksksss425.png,400,400,-1
48,156,88,196,no_face,maksssksksss427.png,400,210,-1
170,193,210,233,no_face,maksssksksss428.png,400,267,-1
183,181,223,221,no_face,maksssksksss429.png,400,267,-1
213,243,253,283,no_face,maksssksksss43.png,266,400,-1
279,206,319,246,no_face,maksssksksss430.png,400,300,-1
160,148,200,188,no_face,maksssksksss431.png,400,226,-1
312,154,352,194,no_face,maksssksksss432.png,400,243,-1
21,338,61,378,no_face,maksssksksss433.png,301,400,-1
355,343,395,383,no_face,maksssksksss434.png,400,400,-1
225,87,265,127,no_face,maksssksksss435.png,400,282,-1
28,274,68,314,no_face,maksssksksss436.png,300,400,-1
266,146,306,186,no_face,maksssksksss437.png,400,267,-1
90,1,130,41,no_face,maksssksksss439.png,400,267,-1
153,41,193,81,no_face,maksssksksss44.png,400,226,-1
193,71,233,111,no_face,maksssksksss440.png,400,225,-1
281,23,321,63,no_face,maksssksksss441.png,400,266,-1
14,63,54,103,no_face,maksssksksss444.png,400,259,-1
192,6,232,46,no_face,maksssksksss445.png,400,267,-1
334,114,374,154,no_face,maksssksksss448.png,400,216,-1
270,122,310,162,no_face,maksssksksss449.png,400,381,-1
328,145,368,185,no_face,maksssksksss45.png,400,226,-1
128,145,168,185,no_face,maksssksksss450.png,400,283,-1
243,192,283,232,no_face,maksssksksss451.png,400,273,-1
249,97,289,137,no_face,maksssksksss452.png,400,289,-1
209,74,249,114,no_face,maksssksksss453.png,400,300,-1
258,40,298,80,no_face,maksssksksss455.png,301,400,-1
347,242,387,282,no_face,maksssksksss456.png,400,300,-1
126,236,166,276,no_face,maksssksksss457.png,400,300,-1
181,30,221,70,no_face,maksssksksss458.png,400,267,-1
204,187,244,227,no_face,maksssksksss459.png,298,400,-1
185,85,225,125,no_face,maksssksksss46.png,400,226,-1
262,2,302,42,no_face,maksssksksss460.png,400,267,-1
87,48,127,88,no_face,maksssksksss461.png,400,268,-1
29,196,69,236,no_face,maksssksksss462.png,268,400,-1
312,296,352,336,no_face,maksssksksss463.png,365,400,-1
236,189,276,229,no_face,maksssksksss464.png,400,300,-1
79,181,119,221,no_face,maksssksksss465.png,400,300,-1
130,171,170,211,no_face,maksssksksss466.png,400,267,-1
146,218,186,258,no_face,maksssksksss467.png,400,290,-1
278,11,318,51,no_face,maksssksksss469.png,400,298,-1
292,213,332,253,no_face,maksssksksss47.png,400,268,-1
2,118,42,158,no_face,maksssksksss470.png,400,200,-1
119,28,159,68,no_face,maksssksksss471.png,400,300,-1
267,197,307,237,no_face,maksssksksss472.png,400,300,-1
191,160,231,200,no_face,maksssksksss473.png,400,203,-1
310,54,350,94,no_face,maksssksksss474.png,400,267,-1
150,217,190,257,no_face,maksssksksss475.png,400,267,-1
9,112,49,152,no_face,maksssksksss476.png,400,267,-1
129,29,169,69,no_face,maksssksksss477.png,400,267,-1
311,304,351,344,no_face,maksssksksss478.png,400,400,-1
254,346,294,386,no_face,maksssksksss480.png,301,400,-1
111,172,151,212,no_face,maksssksksss481.png,400,267,-1
254,111,294,151,no_face,maksssksksss483.png,400,267,-1
223,240,263,280,no_face,maksssksksss484.png,267,400,-1
96,3,136,43,no_face,maksssksksss486.png,400,217,-1
228,169,268,209,no_face,maksssksksss487.png,400,267,-1
342,11,382,51,no_face,maksssksksss488.png,400,267,-1
158,140,198,180,no_face,maksssksksss489.png,400,211,-1
168,111,208,151,no_face,maksssksksss49.png,400,225,-1
254,12,294,52,no_face,maksssksksss490.png,301,400,-1
224,333,264,373,no_face,maksssksksss492.png,301,400,-1
252,326,292,366,no_face,maksssksksss493.png,301,400,-1
214,245,254,285,no_face,maksssksksss494.png,267,400,-1
357,146,397,186,no_face,maksssksksss495.png,400,225,-1
300,92,340,132,no_face,maksssksksss498.png,400,272,-1
182,178,222,218,no_face,maksssksksss499.png,400,226,-1
72,3,112,43,no_face,maksssksksss5.png,400,266,-1
153,248,193,288,no_face,maksssksksss50.png,400,292,-1
258,0,298,40,no_face,maksssksksss500.png,301,400,-1
56,179,96,219,no_face,maksssksksss501.png,400,255,-1
151,162,191,202,no_face,maksssksksss502.png,400,225,-1
101,85,141,125,no_face,maksssksksss503.png,400,289,-1
192,327,232,367,no_face,maksssksksss504.png,301,400,-1
452,298,492,338,no_face,maksssksksss506.png,500,500,-1
265,186,305,226,no_face,maksssksksss508.png,400,240,-1
0,76,40,116,no_face,maksssksksss509.png,400,225,-1
181,215,221,255,no_face,maksssksksss510.png,400,267,-1
42,215,82,255,no_face,maksssksksss511.png,400,294,-1
258,188,298,228,no_face,maksssksksss512.png,400,280,-1
184,233,224,273,no_face,maksssksksss513.png,267,400,-1
236,5,276,45,no_face,maksssksksss515.png,301,400,-1
136,8,176,48,no_face,maksssksksss516.png,400,225,-1
250,218,290,258,no_face,maksssksksss517.png,400,267,-1
2,14,42,54,no_face,maksssksksss519.png,400,267,-1
290,30,330,70,no_face,maksssksksss52.png,400,225,-1
170,314,210,354,no_face,maksssksksss520.png,301,400,-1
215,204,255,244,no_face,maksssksksss524.png,400,292,-1
122,341,162,381,no_face,maksssksksss525.png,600,399,-1
266,145,306,185,no_face,maksssksksss526.png,400,263,-1
80,169,120,209,no_face,maksssksksss527.png,400,225,-1
155,20,195,60,no_face,maksssksksss528.png,301,400,-1
189,155,229,195,no_face,maksssksksss529.png,400,226,-1
147,148,187,188,no_face,maksssksksss53.png,400,226,-1
184,8,224,48,no_face,maksssksksss531.png,301,400,-1
204,51,244,91,no_face,maksssksksss532.png,301,400,-1
226,47,266,87,no_face,maksssksksss533.png,301,400,-1
16,16,56,56,no_face,maksssksksss534.png,400,267,-1
203,201,243,241,no_face,maksssksksss535.png,400,261,-1
290,156,330,196,no_face,maksssksksss538.png,400,225,-1
171,61,211,101,no_face,maksssksksss539.png,400,267,-1
295,96,335,136,no_face,maksssksksss54.png,400,267,-1
246,314,286,354,no_face,maksssksksss541.png,301,400,-1
348,161,388,201,no_face,maksssksksss542.png,400,210,-1
282,95,322,135,no_face,maksssksksss545.png,400,267,-1
42,168,82,208,no_face,maksssksksss547.png,400,267,-1
308,152,348,192,no_face,maksssksksss548.png,400,300,-1
351,147,391,187,no_face,maksssksksss549.png,400,283,-1
